origem,destino,peso
Colégio Adventista de Maringá - Zona 4,Escola Adventista de Cianorte - ANP,71.32961220819186
Colégio Adventista de Maringá - Zona 4,Escola Adventista de Maringá - Zona 7,2.270508749681545
Colégio Adventista de Maringá - Zona 4,IAP - Instituto Adventista Paranaense,20.22869151746805
Colégio Adventista de Mauá,Colégio Adventista de Mogi das Cruzes,29.771063224542072
Colégio Adventista de Mauá,Colégio Adventista de Praia Grande,38.48727747038698
Colégio Adventista de Mauá,Colégio Adventista de Santo Amaro,25.464807345032646
Colégio Adventista de Mauá,Colégio Adventista de Santo André,7.870043884713918
Colégio Adventista de Mauá,Colégio Adventista de Santos,33.63992537525456
Colégio Adventista de Mauá,Colégio Adventista de São Bernardo do Campo,10.642479224074956
Colégio Adventista de Mauá,Colégio Adventista de São Caetano do Sul,12.213122416962813
Colégio Adventista de Mauá,Colégio Adventista de São José dos Campos,73.51686224758859
Colégio Adventista de Mauá,Colégio Adventista de São Miguel Paulista,18.809176649595905
Colégio Adventista de Mauá,Colégio Adventista de Taboão da Serra,33.22157274927072
Colégio Adventista de Mauá,Colégio Adventista de Tucuruvi,25.836634622336224
Colégio Adventista de Mauá,Colégio Adventista de Vila Alpina,14.42272115162318
Colégio Adventista de Mauá,Escola Adventista de Vila das Belezas,29.700416237888415
Colégio Adventista de Mauá,Colégio Adventista de Vila Galvão,25.856953679214143
Colégio Adventista de Mauá,Colégio Adventista de Vila Matilde,16.552677512319953
Colégio Adventista de Mauá,Colégio Adventista de Vila Nova Cachoeirinha,31.596417746595392
Colégio Adventista de Mauá,Colégio Adventista de Vila Yara,34.197562602382426
Colégio Adventista de Mauá,Colégio Adventista do Brooklin,24.108091765647675
Colégio Adventista de Mauá,Colégio Adventista Ellen G. White,32.62522771508145
Colégio Adventista de Mauá,Colégio Adventista da Granja Viana,41.72412689180539
Colégio Adventista de Mauá,Escola Adventista de Alvorada - SP,33.87014745447296
Colégio Adventista de Mauá,Escola Adventista de Campo Grande,24.386401172454732
Colégio Adventista de Mauá,Escola Adventista de Ibiúna,77.5154985488428
Colégio Adventista de Mauá,Escola Adventista de Indaiatuba,99.05896726192627
Colégio Adventista de Mauá,Colégio Adventista de Itapecerica da Serra,41.33146646178534
Colégio Adventista de Mauá,Escola Adventista de Jardim das Palmeiras,33.06601055969426
Colégio Adventista de Mauá,Escola Adventista de Jardim Lilah,33.69717322423069
Colégio Adventista de Mauá,Colégio Adventista de Jundiaí,65.70901825155124
Colégio Adventista de Mauá,Escola Adventista de Pedreira - AP,22.910791931615993
Colégio Adventista de Mauá,Escola Adventista de São Roque,70.80379825374835
Colégio Adventista de Mauá,Colégio Adventista Pirajuçara,35.69994587510898
Colégio Adventista de Mauá,Escola Adventista Thiago White,35.46717347380596
Colégio Adventista de Mauá,Unasp-SP - Centro Universitário Adventista - São Paulo,33.72451999119305
Colégio Adventista de Mauá,Escola Adventista de Educação Infantil de Vila Matilde,15.920651631336186
Colégio Adventista de Mauá,Colégio Adventista de Alphaville,46.47414542025911
Colégio Adventista de Mauá,Unasp-BI - Centro Universitário Adventista - Bilíngue,33.72451999119305
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Praia Grande,59.16723923580058
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Santo Amaro,52.74925375046117
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Santo André,36.768881124334584
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Santos,49.19346049052092
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de São Bernardo do Campo,40.409549491968605
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de São Caetano do Sul,39.53208604110487
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de São José dos Campos,44.104379711453674
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de São Miguel Paulista,23.7072816622277
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Taboão da Serra,58.41143186142167
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Taubaté - Tremembé,89.33771121280711
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Tucuruvi,41.86211723616379
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Vila Alpina,38.37439510194435
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Vila das Belezas,56.67663927518462
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Vila Galvão,37.965520127197706
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Vila Matilde,33.08044977402783
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Vila Nova Cachoeirinha,48.71154200873235
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Vila Yara,57.201937619976704
Colégio Adventista de Mogi das Cruzes,Colégio Adventista do Brooklin,50.08782233519893
Colégio Adventista de Mogi das Cruzes,Colégio Adventista Ellen G. White,60.033168518202686
Colégio Adventista de Mogi das Cruzes,Colégio Adventista da Granja Viana,66.74088339250508
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Alvorada - SP,61.19142839655762
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Campo Grande,52.37710431137234
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Itapecerica da Serra,69.59581708155244
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Jardim das Palmeiras,60.75503888776216
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Jardim Lilah,61.236178054695266
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Jundiaí,75.64326696121951
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Pedreira - AP,51.550639690350174
Colégio Adventista de Mogi das Cruzes,Escola Adventista de São Roque,94.4446375563719
Colégio Adventista de Mogi das Cruzes,Colégio Adventista Pirajuçara,62.488133782285416
Colégio Adventista de Mogi das Cruzes,Escola Adventista Thiago White,63.35428605784293
Colégio Adventista de Mogi das Cruzes,Unasp-SP - Centro Universitário Adventista - São Paulo,61.12394892646127
Colégio Adventista de Mogi das Cruzes,Escola Adventista de Educação Infantil de Vila Matilde,32.91339268751589
Colégio Adventista de Mogi das Cruzes,Colégio Adventista de Alphaville,67.50288189589855
Colégio Adventista de Mogi das Cruzes,Unasp-BI - Centro Universitário Adventista - Bilíngue,61.12394892646127
Colégio Adventista de Niterói,Colégio Adventista de Padre Miguel,36.867162778995926
Colégio Adventista de Niterói,Colégio Adventista de Botafogo,13.34381291400258
Colégio Adventista de Niterói,Escola Adventista de Inhaúma,20.543086585116125
Colégio Adventista de Niterói,Escola Adventista de Jardim Metrópole,28.265643540577614
Colégio Adventista de Niterói,Escola Adventista de Nova Iguaçu,39.985241163965014
Colégio Adventista de Niterói,IPAE - Instituto Petropolitano Adventista de Ensino,50.25339819094999
Colégio Adventista de Niterói,Colégio Adventista de Nova Iguaçu,41.537574443884026
Colégio Adventista de Niterói,Colégio Adventista de São Gonçalo,9.35271953664733
Colégio Adventista de Niterói,Escola Adventista de Música ARS,25.66072371808143
Colégio Adventista de Niterói,Escola Adventista da Barra da Tijuca,26.336172761320103
Colégio Adventista de Novo Hamburgo,Colégio Adventista de Porto Alegre,47.206422431655184
Colégio Adventista de Novo Hamburgo,Colégio Adventista de Viamão,45.16166944271165
Colégio Adventista de Novo Hamburgo,Colégio Adventista do Partenon,42.16229037275261
Colégio Adventista de Novo Hamburgo,Colégio Adventista Marechal Rondon,36.132984417622886
Colégio Adventista de Novo Hamburgo,Escola Adventista de Alvorada - RS,35.87415724697402
Colégio Adventista de Novo Hamburgo,Colégio Adventista de Cachoeirinha,29.483750276914716
Colégio Adventista de Novo Hamburgo,Escola Adventista de Canudos,4.029499115126466
Colégio Adventista de Novo Hamburgo,Escola Adventista de Caxias do Sul,59.25155452557166
Colégio Adventista de Novo Hamburgo,Colégio Adventista de Osório,87.00066119596671
Colégio Adventista de Novo Hamburgo,Escola Adventista de Santa Cecília,42.40793223252269
Colégio Adventista de Novo Hamburgo,Escola Adventista de Santo Antônio da Patrulha,61.85731336848446
Colégio Adventista de Novo Hamburgo,Escola Adventista do Sarandi,33.71441380031935
Colégio Adventista de Novo Hamburgo,Escola Adventista Pastor Ivo Souza,46.13168144799113
Colégio Adventista de Novo Hamburgo,Instituto Adventista Cruzeiro do Sul - IACS,33.72726650700972
Colégio Adventista de Novo Hamburgo,Escola Adventista de Canoas,24.417016280602695
Colégio Adventista de Padre Miguel,Colégio Adventista de Botafogo,27.086163375640318
Colégio Adventista de Padre Miguel,Escola Adventista de Inhaúma,16.336973087233602
Colégio Adventista de Padre Miguel,Escola Adventista de Jardim Metrópole,16.793999833573338
Colégio Adventista de Padre Miguel,Escola Adventista de Nova Iguaçu,14.012530281375598
Colégio Adventista de Padre Miguel,IPAE - Instituto Petropolitano Adventista de Ensino,55.749615347000585
Colégio Adventista de Padre Miguel,Colégio Adventista de Nova Iguaçu,13.501267484220032
Colégio Adventista de Padre Miguel,Colégio Adventista de São Gonçalo,44.34384051982443
Colégio Adventista de Padre Miguel,Escola Adventista de Música ARS,19.92942095492791
Colégio Adventista de Padre Miguel,Escola Adventista da Barra da Tijuca,20.67409204023065
Colégio Adventista de Paulínia,Colégio Adventista de Piracicaba,50.89301434371932
Colégio Adventista de Paulínia,Colégio Adventista de Sorocaba,90.96153564706346
Colégio Adventista de Paulínia,Colégio Adventista de Tatuí,98.05569946416331
Colégio Adventista de Paulínia,Colégio Adventista de Tucuruvi,96.87754936901344
Colégio Adventista de Paulínia,Colégio Adventista de Vila Galvão,97.15793185158742
Colégio Adventista de Paulínia,Colégio Adventista de Vila Nova Cachoeirinha,91.82321027285005
Colégio Adventista de Paulínia,Colégio Adventista de Vila Yara,95.5970755032565
Colégio Adventista de Paulínia,Colégio Adventista de Artur Nogueira,20.756186780466926
Colégio Adventista de Paulínia,Colégio Adventista da Granja Viana,96.53770069967686
Colégio Adventista de Paulínia,Escola Adventista de Andradas - EAA,98.072413278873
Colégio Adventista de Paulínia,Escola Adventista de Ibiúna,99.28457094792033
Colégio Adventista de Paulínia,Escola Adventista de Indaiatuba,37.161792463899886
Colégio Adventista de Paulínia,Colégio Adventista de Jundiaí,57.20410760454932
Colégio Adventista de Paulínia,Colégio Adventista de Mogi Guaçu,46.81658432387844
Colégio Adventista de Paulínia,Escola Adventista de Porto Feliz,61.64352835050219
Colégio Adventista de Paulínia,Colégio Adventista de Rio Claro,57.97915827075802
Colégio Adventista de Paulínia,Escola Adventista de São Roque,84.04365174231417
Colégio Adventista de Paulínia,Escola Cursos - Trilhas,98.05569946416331
Colégio Adventista de Paulínia,Unasp-EC - Centro Universitário Adventista Engenheiro Coelho,30.032572333787332
Colégio Adventista de Paulínia,Unasp-HT - Centro Universitário Adventista Hortolândia,14.935331222363946
Colégio Adventista de Paulínia,Escola Parceira,98.05569946416331
Colégio Adventista de Paulínia,Colégio Adventista de Alphaville,84.99183377108649
Colégio Adventista de Piracicaba,Colégio Adventista de São Carlos,86.05147134998859
Colégio Adventista de Piracicaba,Colégio Adventista de Sorocaba,87.16423069170186
Colégio Adventista de Piracicaba,Colégio Adventista de Tatuí,70.38913978980722
Colégio Adventista de Piracicaba,Colégio Adventista de Artur Nogueira,52.092907549385195
Colégio Adventista de Piracicaba,Escola Adventista de Indaiatuba,59.72747391806414
Colégio Adventista de Piracicaba,Colégio Adventista de Jundiaí,95.24078425809418
Colégio Adventista de Piracicaba,Colégio Adventista de Mogi Guaçu,82.137849127364
Colégio Adventista de Piracicaba,Escola Adventista de Porto Feliz,51.502650021622095
Colégio Adventista de Piracicaba,Colégio Adventista de Rio Claro,39.596602692415345
Colégio Adventista de Piracicaba,Escola Cursos - Trilhas,70.38913978980722
Colégio Adventista de Piracicaba,Unasp-EC - Centro Universitário Adventista Engenheiro Coelho,56.05057619001092
Colégio Adventista de Piracicaba,Unasp-HT - Centro Universitário Adventista Hortolândia,44.94545471635571
Colégio Adventista de Piracicaba,Escola Parceira,70.38913978980722
Colégio Adventista de Porto Alegre,Colégio Adventista de Viamão,21.051697822045412
Colégio Adventista de Porto Alegre,Colégio Adventista do Partenon,7.353566223598176
Colégio Adventista de Porto Alegre,Colégio Adventista Marechal Rondon,13.323788275433449
Colégio Adventista de Porto Alegre,Escola Adventista de Alvorada - RS,19.29765271677015
Colégio Adventista de Porto Alegre,Colégio Adventista de Cachoeirinha,21.21731716240041
Colégio Adventista de Porto Alegre,Escola Adventista de Canudos,49.46210142509053
Colégio Adventista de Porto Alegre,Colégio Adventista de Osório,96.10179951815012
Colégio Adventista de Porto Alegre,Escola Adventista de Santa Cecília,14.311100613325523
Colégio Adventista de Porto Alegre,Escola Adventista de Santo Antônio da Patrulha,75.731280223578
Colégio Adventista de Porto Alegre,Escola Adventista do Sarandi,16.156065450834696
Colégio Adventista de Porto Alegre,Escola Adventista Pastor Ivo Souza,73.66809667481171
Colégio Adventista de Porto Alegre,Instituto Adventista Cruzeiro do Sul - IACS,64.51653894221118
Colégio Adventista de Porto Alegre,Escola Adventista de Canoas,23.041353143438503
Colégio Adventista de Porto Velho,Escola Adventista de Ariquemes,156.56280212845112
Colégio Adventista de Praia Grande,Colégio Adventista de Santo Amaro,47.95953238858471
Colégio Adventista de Praia Grande,Colégio Adventista de Santo André,39.40173951420089
Colégio Adventista de Praia Grande,Colégio Adventista de Santos,12.289379035195816
Colégio Adventista de Praia Grande,Colégio Adventista de São Bernardo do Campo,34.81913888719931
Colégio Adventista de Praia Grande,Colégio Adventista de São Caetano do Sul,43.081514877729724
Colégio Adventista de Praia Grande,Colégio Adventista de São Miguel Paulista,57.18463028857233
Colégio Adventista de Praia Grande,Colégio Adventista de Taboão da Serra,56.754976282498795
Colégio Adventista de Praia Grande,Colégio Adventista de Tucuruvi,61.12265698192787
Colégio Adventista de Praia Grande,Colégio Adventista de Vila Alpina,48.10166579556984
Colégio Adventista de Praia Grande,Escola Adventista de Vila das Belezas,50.87052355871485
Colégio Adventista de Praia Grande,Colégio Adventista de Vila Galvão,62.83044833557129
Colégio Adventista de Praia Grande,Colégio Adventista de Vila Matilde,53.874079242305676
Colégio Adventista de Praia Grande,Colégio Adventista de Vila Nova Cachoeirinha,64.87738310854377
Colégio Adventista de Praia Grande,Colégio Adventista de Vila Yara,60.89469495007515
Colégio Adventista de Praia Grande,Colégio Adventista do Brooklin,50.0704223659923
Colégio Adventista de Praia Grande,Colégio Adventista Ellen G. White,51.33106179046252
Colégio Adventista de Praia Grande,Colégio Adventista da Granja Viana,62.81399711167818
Colégio Adventista de Praia Grande,Escola Adventista de Alvorada - SP,52.291811057711364
Colégio Adventista de Praia Grande,Escola Adventista de Campo Grande,45.5546502145515
Colégio Adventista de Praia Grande,Escola Adventista de Ibiúna,87.8828426306174
Colégio Adventista de Praia Grande,Colégio Adventista de Itapecerica da Serra,53.61565877092598
Colégio Adventista de Praia Grande,Escola Adventista de Jardim das Palmeiras,50.73463987426139
Colégio Adventista de Praia Grande,Escola Adventista de Jardim Lilah,51.55275099929957
Colégio Adventista de Praia Grande,Colégio Adventista de Jundiaí,99.12309098482704
Colégio Adventista de Praia Grande,Escola Adventista de Pedreira - AP,42.81209902124502
Colégio Adventista de Praia Grande,Escola Adventista de São Roque,88.7047110326321
Colégio Adventista de Praia Grande,Colégio Adventista Pirajuçara,54.831278189390694
Colégio Adventista de Praia Grande,Escola Adventista Thiago White,51.45472391543539
Colégio Adventista de Praia Grande,Unasp-SP - Centro Universitário Adventista - São Paulo,51.98225246653919
Colégio Adventista de Praia Grande,Escola Adventista de Educação Infantil de Vila Matilde,53.23651440276592
Colégio Adventista de Praia Grande,Colégio Adventista de Alphaville,72.66871956286747
Colégio Adventista de Praia Grande,Unasp-BI - Centro Universitário Adventista - Bilíngue,51.98225246653919
Colégio Adventista de Presidente Prudente,Colégio Adventista de Tupã,93.52211236625405
Colégio Adventista de Registro,Escola Adventista de Guaraqueçaba,99.48209714720338
Colégio Adventista de Registro,Escola Adventista de Pariquera-Açu,22.905066374651465
Colégio Adventista de Ribeirão Preto,Colégio Adventista de São Carlos,95.09006672585947
Colégio Adventista de Ribeirão Preto,Escola Adventista de Araraquara,79.01508505784611
Colégio Adventista de Rio Branco,Colégio Adventista de Porto Velho,455.4330453748446
Colégio Adventista de Rondonópolis,Colégio Adventista do CPA,181.42764864436205
Colégio Adventista de Salvador,Colégio Adventista de São Caetano,4.625375839262282
Colégio Adventista de Salvador,Escola Adventista de Amaralina,5.2545813030693305
Colégio Adventista de Salvador,Escola Adventista de IAPI,3.113869135061096
Colégio Adventista de Salvador,Escola Adventista de Jardim Cruzeiro,4.696648300889531
Colégio Adventista de Salvador,Escola Adventista de Paripe,15.05231152929962
Colégio Adventista de Salvador,Escola Adventista de Praia Grande,11.255269548883925
Colégio Adventista de Salvador,Escola Adventista de Santo Antonio de Jesus,83.79081082505601
Colégio Adventista de Salvador,Colégio Adventista da Bahia,67.35573734400255
Colégio Adventista de Santa Maria,Escola Adventista de Cachoeira do Sul,97.09616018134457
Colégio Adventista de Santo Amaro,Colégio Adventista de Santo André,17.624009317008387
Colégio Adventista de Santo Amaro,Colégio Adventista de Santos,49.50493291647718
Colégio Adventista de Santo Amaro,Colégio Adventista de São Bernardo do Campo,17.495410807901372
Colégio Adventista de Santo Amaro,Colégio Adventista de São Caetano do Sul,13.531129966548606
Colégio Adventista de Santo Amaro,Colégio Adventista de São José dos Campos,94.11347250930147
Colégio Adventista de Santo Amaro,Colégio Adventista de São Miguel Paulista,32.346960566856865
Colégio Adventista de Santo Amaro,Colégio Adventista de Sorocaba,81.91222596852167
Colégio Adventista de Santo Amaro,Colégio Adventista de Taboão da Serra,9.109121242417892
Colégio Adventista de Santo Amaro,Colégio Adventista de Tucuruvi,20.85231636469683
Colégio Adventista de Santo Amaro,Colégio Adventista de Vila Alpina,14.681165444863
Colégio Adventista de Santo Amaro,Escola Adventista de Vila das Belezas,4.2469694150846236
Colégio Adventista de Santo Amaro,Colégio Adventista de Vila Galvão,25.509712672385266
Colégio Adventista de Santo Amaro,Colégio Adventista de Vila Matilde,22.158130295081268
Colégio Adventista de Santo Amaro,Colégio Adventista de Vila Nova Cachoeirinha,20.498393222905694
Colégio Adventista de Santo Amaro,Colégio Adventista de Vila Yara,12.968499604806441
Colégio Adventista de Santo Amaro,Colégio Adventista do Brooklin,4.0668149998873275
Colégio Adventista de Santo Amaro,Colégio Adventista Ellen G. White,7.312682030224916
Colégio Adventista de Santo Amaro,Colégio Adventista da Granja Viana,16.88799159203684
Colégio Adventista de Santo Amaro,Escola Adventista de Alvorada - SP,8.514952143896739
Colégio Adventista de Santo Amaro,Escola Adventista de Campo Grande,2.4304355895483645
Colégio Adventista de Santo Amaro,Escola Adventista de Ibiúna,52.094151338398206
Colégio Adventista de Santo Amaro,Escola Adventista de Indaiatuba,79.9444572069557
Colégio Adventista de Santo Amaro,Colégio Adventista de Itapecerica da Serra,16.974370900417583
Colégio Adventista de Santo Amaro,Escola Adventista de Jardim das Palmeiras,8.011796999304885
Colégio Adventista de Santo Amaro,Escola Adventista de Jardim Lilah,8.492787578309354
Colégio Adventista de Santo Amaro,Colégio Adventista de Jundiaí,52.12347691366301
Colégio Adventista de Santo Amaro,Escola Adventista de Pedreira - AP,5.151035721680624
Colégio Adventista de Santo Amaro,Escola Adventista de Porto Feliz,97.90016273037561
Colégio Adventista de Santo Amaro,Escola Adventista de São Roque,45.89439494780772
Colégio Adventista de Santo Amaro,Colégio Adventista Pirajuçara,10.235969772886788
Colégio Adventista de Santo Amaro,Escola Adventista Thiago White,10.637958761650795
Colégio Adventista de Santo Amaro,Unasp-SP - Centro Universitário Adventista - São Paulo,8.414615677924619
Colégio Adventista de Santo Amaro,Escola Adventista de Educação Infantil de Vila Matilde,21.95006999267475
Colégio Adventista de Santo Amaro,Colégio Adventista de Alphaville,24.865765555595278
Colégio Adventista de Santo Amaro,Unasp-BI - Centro Universitário Adventista - Bilíngue,8.414615677924619
Colégio Adventista de Santo André,Colégio Adventista de Santos,36.951409988682286
Colégio Adventista de Santo André,Colégio Adventista de São Bernardo do Campo,5.3147616406804055
Colégio Adventista de Santo André,Colégio Adventista de São Caetano do Sul,4.877863615402194
Colégio Adventista de Santo André,Colégio Adventista de São José dos Campos,79.91257391524152
Colégio Adventista de Santo André,Colégio Adventista de São Miguel Paulista,21.22500931884816
Colégio Adventista de Santo André,Colégio Adventista de Sorocaba,99.48221240336127
Colégio Adventista de Santo André,Colégio Adventista de Taboão da Serra,25.636020491929443
Colégio Adventista de Santo André,Colégio Adventista de Tucuruvi,21.89697246720889
Colégio Adventista de Santo André,Colégio Adventista de Vila Alpina,8.962267180325147
Colégio Adventista de Santo André,Escola Adventista de Vila das Belezas,21.867195633887636
Colégio Adventista de Santo André,Colégio Adventista de Vila Galvão,23.458018492511577
Colégio Adventista de Santo André,Colégio Adventista de Vila Matilde,14.797335774216897
Colégio Adventista de Santo André,Colégio Adventista de Vila Nova Cachoeirinha,26.55597160897197
Colégio Adventista de Santo André,Colégio Adventista de Vila Yara,27.114942389262865
Colégio Adventista de Santo André,Colégio Adventista do Brooklin,16.534034095099265
Colégio Adventista de Santo André,Colégio Adventista Ellen G. White,24.757299197484535
Colégio Adventista de Santo André,Colégio Adventista da Granja Viana,34.07027600484101
Colégio Adventista de Santo André,Escola Adventista de Alvorada - SP,26.003392036984806
Colégio Adventista de Santo André,Escola Adventista de Campo Grande,16.517794107871442
Colégio Adventista de Santo André,Escola Adventista de Ibiúna,69.6479385979361
Colégio Adventista de Santo André,Escola Adventista de Indaiatuba,93.19871011373412
Colégio Adventista de Santo André,Colégio Adventista de Itapecerica da Serra,33.52499016127751
Colégio Adventista de Santo André,Escola Adventista de Jardim das Palmeiras,25.19721963420594
Colégio Adventista de Santo André,Escola Adventista de Jardim Lilah,25.827130356333612
Colégio Adventista de Santo André,Colégio Adventista de Jundiaí,61.16466998965589
Colégio Adventista de Santo André,Escola Adventista de Pedreira - AP,15.118033496152426
Colégio Adventista de Santo André,Escola Adventista de São Roque,63.18607241750949
Colégio Adventista de Santo André,Colégio Adventista Pirajuçara,27.859053462909394
Colégio Adventista de Santo André,Escola Adventista Thiago White,27.609211977385936
Colégio Adventista de Santo André,Unasp-SP - Centro Universitário Adventista - São Paulo,25.855934557419335
Colégio Adventista de Santo André,Escola Adventista de Educação Infantil de Vila Matilde,14.186416624802007
Colégio Adventista de Santo André,Colégio Adventista de Alphaville,39.57996268898589
Colégio Adventista de Santo André,Unasp-BI - Centro Universitário Adventista - Bilíngue,25.855934557419335
Colégio Adventista de Santos,Colégio Adventista de São Bernardo do Campo,33.52076473544002
Colégio Adventista de Santos,Colégio Adventista de São Caetano do Sul,41.418876463792685
Colégio Adventista de Santos,Colégio Adventista de São José dos Campos,90.01262494283314
Colégio Adventista de Santos,Colégio Adventista de São Miguel Paulista,51.24349456790593
Colégio Adventista de Santos,Colégio Adventista de Taboão da Serra,58.60907189987052
Colégio Adventista de Santos,Colégio Adventista de Tucuruvi,58.67531020960991
Colégio Adventista de Santos,Colégio Adventista de Vila Alpina,45.90522056630587
Colégio Adventista de Santos,Escola Adventista de Vila das Belezas,53.07212083374969
Colégio Adventista de Santos,Colégio Adventista de Vila Galvão,59.37659942438422
Colégio Adventista de Santos,Colégio Adventista de Vila Matilde,50.09142697627333
Colégio Adventista de Santos,Colégio Adventista de Vila Nova Cachoeirinha,63.48592476554081
Colégio Adventista de Santos,Colégio Adventista de Vila Yara,61.91073024738387
Colégio Adventista de Santos,Colégio Adventista do Brooklin,50.69919359927809
Colégio Adventista de Santos,Colégio Adventista Ellen G. White,54.31507438221502
Colégio Adventista de Santos,Colégio Adventista da Granja Viana,65.7380292362678
Colégio Adventista de Santos,Escola Adventista de Alvorada - SP,55.43154190373496
Colégio Adventista de Santos,Escola Adventista de Campo Grande,47.268262500937425
Colégio Adventista de Santos,Escola Adventista de Ibiúna,94.60242962432592
Colégio Adventista de Santos,Colégio Adventista de Itapecerica da Serra,58.61691724152273
Colégio Adventista de Santos,Escola Adventista de Jardim das Palmeiras,53.981991811233684
Colégio Adventista de Santos,Escola Adventista de Jardim Lilah,54.806863746621055
Colégio Adventista de Santos,Colégio Adventista de Jundiaí,98.1052746871631
Colégio Adventista de Santos,Escola Adventista de Pedreira - AP,44.587154287424596
Colégio Adventista de Santos,Escola Adventista de São Roque,93.35718815241385
Colégio Adventista de Santos,Colégio Adventista Pirajuçara,57.929871131837075
Colégio Adventista de Santos,Escola Adventista Thiago White,55.251000335171504
Colégio Adventista de Santos,Unasp-SP - Centro Universitário Adventista - São Paulo,55.14844393791241
Colégio Adventista de Santos,Escola Adventista de Educação Infantil de Vila Matilde,49.45097294682476
Colégio Adventista de Santos,Colégio Adventista de Alphaville,74.26590188713773
Colégio Adventista de Santos,Unasp-BI - Centro Universitário Adventista - Bilíngue,55.14844393791241
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de São Caetano do Sul,8.26468535243279
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de São José dos Campos,84.05214031520468
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de São Miguel Paulista,26.441417067097085
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Sorocaba,99.06764550762693
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Taboão da Serra,26.32881146492835
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Tucuruvi,26.314156047349336
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Vila Alpina,13.316543161723695
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Vila das Belezas,21.63008986785408
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Vila Galvão,28.370520997128516
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Vila Matilde,19.990325391245502
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Vila Nova Cachoeirinha,30.272890137331004
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Vila Yara,28.801668839210528
Colégio Adventista de São Bernardo do Campo,Colégio Adventista do Brooklin,17.63939265337054
Colégio Adventista de São Bernardo do Campo,Colégio Adventista Ellen G. White,23.9860344632486
Colégio Adventista de São Bernardo do Campo,Colégio Adventista da Granja Viana,34.38221030613819
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Alvorada - SP,25.23839491010249
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Campo Grande,15.771567549613414
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Ibiúna,68.51114487534682
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Indaiatuba,95.76479897979428
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Itapecerica da Serra,31.727055777902688
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Jardim das Palmeiras,24.166327898110016
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Jardim Lilah,24.893875418911925
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Jundiaí,64.82003098089027
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Pedreira - AP,13.658671389166985
Colégio Adventista de São Bernardo do Campo,Escola Adventista de São Roque,63.354105693909226
Colégio Adventista de São Bernardo do Campo,Colégio Adventista Pirajuçara,27.400242416994377
Colégio Adventista de São Bernardo do Campo,Escola Adventista Thiago White,26.305983929520472
Colégio Adventista de São Bernardo do Campo,Unasp-SP - Centro Universitário Adventista - São Paulo,25.035622131932186
Colégio Adventista de São Bernardo do Campo,Escola Adventista de Educação Infantil de Vila Matilde,19.393773166732405
Colégio Adventista de São Bernardo do Campo,Colégio Adventista de Alphaville,41.31547417858593
Colégio Adventista de São Bernardo do Campo,Unasp-BI - Centro Universitário Adventista - Bilíngue,25.035622131932186
Colégio Adventista de São Caetano,Escola Adventista de Amaralina,8.400674658878046
Colégio Adventista de São Caetano,Escola Adventista de IAPI,2.057076362626936
